Epoch, Total loss, Total S1, Total S2, DPA NRGY, DPA s1, DPA s2, LM NRGY, LM s1, LM s2 
Train 24, 38.9675, 53.9850, 53.7646, 6.4184, 12.8076, 12.7784, 20.6843, 41.1774, 40.9863
Test 24, 28.1643, 55.0305, 53.7325, 7.0744, 13.4212, 12.6936, 21.0898, 41.6093, 41.0389 
Train 25, 38.8678, 53.8531, 53.6588, 6.3703, 12.7117, 12.6827, 20.6533, 41.1414, 40.9761
Test 25, 27.9372, 54.7945, 53.7145, 6.8325, 13.1734, 12.6819, 21.1047, 41.6211, 41.0327 
Train 26, 38.7481, 53.6745, 53.4935, 6.3096, 12.6078, 12.5963, 20.6181, 41.0667, 40.8972
Test 26, 27.9143, 54.7012, 53.5739, 6.8873, 13.1477, 12.5206, 21.0269, 41.5535, 41.0532 
Train 27, 38.6707, 53.5038, 53.2770, 6.2656, 12.4976, 12.4640, 20.5996, 41.0061, 40.8130
Test 27, 27.8130, 54.5834, 53.5408, 6.8319, 13.0803, 12.4967, 20.9811, 41.5031, 41.0441 
Train 28, 38.5556, 53.3617, 53.1728, 6.2140, 12.3960, 12.3640, 20.5613, 40.9657, 40.8087
Test 28, 27.6593, 54.2404, 53.1623, 6.6548, 12.8321, 12.3546, 21.0045, 41.4083, 40.8078 
Train 29, 38.4782, 53.2465, 53.0614, 6.1759, 12.3283, 12.3048, 20.5399, 40.9182, 40.7566
Test 29, 27.5899, 54.1937, 53.2077, 6.6405, 12.7961, 12.3112, 20.9494, 41.3976, 40.8964 
Train 30, 38.4116, 53.1077, 52.8864, 6.1398, 12.2392, 12.1988, 20.5247, 40.8685, 40.6877
Test 30, 27.7964, 54.2222, 52.8517, 6.8321, 12.9466, 12.2291, 20.9643, 41.2756, 40.6226 
Train 31, 38.2979, 53.0022, 52.8421, 6.1017, 12.1700, 12.1367, 20.4795, 40.8322, 40.7055
Test 31, 27.5245, 54.0120, 52.9750, 6.5793, 12.6166, 12.0745, 20.9452, 41.3954, 40.9004 
Train 32, 38.2455, 52.9156, 52.7493, 6.0735, 12.1197, 12.0923, 20.4675, 40.7960, 40.6570
Test 32, 27.5884, 54.0436, 52.9104, 6.6461, 12.6749, 12.0576, 20.9423, 41.3687, 40.8528 
Train 33, 38.2242, 52.7953, 52.5425, 6.0539, 12.0590, 12.0102, 20.4701, 40.7362, 40.5323
Test 33, 27.4689, 53.7834, 52.6288, 6.5824, 12.5864, 12.0080, 20.8866, 41.1970, 40.6208 
Train 34, 38.1411, 52.6990, 52.4784, 6.0174, 12.0007, 11.9665, 20.4424, 40.6984, 40.5119
Test 34, 27.4651, 53.7113, 52.4924, 6.5304, 12.4845, 11.9083, 20.9348, 41.2268, 40.5841 
Train 35, 38.0512, 52.5975, 52.3986, 5.9944, 11.9392, 11.8897, 20.4038, 40.6583, 40.5089
Test 35, 27.2800, 53.5925, 52.6251, 6.3535, 12.3100, 11.9131, 20.9265, 41.2825, 40.7120 
Train 36, 37.9956, 52.5313, 52.3439, 5.9762, 11.9265, 11.9004, 20.3831, 40.6048, 40.4435
Test 36, 27.3189, 53.6045, 52.5713, 6.3856, 12.3286, 11.8860, 20.9333, 41.2760, 40.6853 
Train 37, 37.9499, 52.4626, 52.2750, 5.9522, 11.8601, 11.8156, 20.3729, 40.6026, 40.4593
Test 37, 27.1843, 53.4290, 52.4894, 6.2982, 12.2232, 11.8501, 20.8861, 41.2058, 40.6393 
Train 38, 37.9248, 52.3874, 52.1613, 5.9353, 11.8263, 11.7819, 20.3715, 40.5612, 40.3794
Test 38, 27.2347, 53.2674, 52.0654, 6.3888, 12.2769, 11.7762, 20.8459, 40.9905, 40.2892 
Train 39, 37.8554, 52.2971, 52.0794, 5.9133, 11.7947, 11.7629, 20.3441, 40.5023, 40.3165
Test 39, 27.3619, 53.4385, 52.1532, 6.5168, 12.3959, 11.7582, 20.8451, 41.0426, 40.3950 
Train 40, 37.7843, 52.2612, 52.1034, 5.8982, 11.7651, 11.7339, 20.3113, 40.4961, 40.3695
Test 40, 27.3065, 53.4190, 52.2251, 6.4258, 12.2483, 11.6448, 20.8806, 41.1708, 40.5803 
Train 41, 37.7719, 52.1974, 51.9897, 5.8878, 11.7245, 11.6733, 20.3147, 40.4728, 40.3163
Test 41, 27.0314, 52.9988, 51.9347, 6.1573, 11.9844, 11.6542, 20.8741, 41.0144, 40.2805 
Train 42, 37.6895, 52.1326, 51.9716, 5.8715, 11.7123, 11.6815, 20.2753, 40.4203, 40.2900
Test 42, 27.1602, 53.2783, 52.2363, 6.3741, 12.2198, 11.6913, 20.7861, 41.0586, 40.5450 
Train 43, 37.6824, 52.0957, 51.9011, 5.8675, 11.6884, 11.6419, 20.2777, 40.4072, 40.2592
Test 43, 27.0677, 53.1474, 52.1595, 6.2526, 12.1030, 11.7007, 20.8151, 41.0445, 40.4588 
Train 44, 37.6347, 52.0570, 51.8915, 5.8484, 11.6701, 11.6435, 20.2628, 40.3868, 40.2480
Test 44, 27.1206, 53.0679, 51.8947, 6.2464, 12.0565, 11.6203, 20.8741, 41.0113, 40.2744 
Train 45, 37.5875, 51.9831, 51.8052, 5.8397, 11.6411, 11.6028, 20.2408, 40.3420, 40.2023
Test 45, 26.9996, 52.9772, 51.9553, 6.1742, 11.9709, 11.5934, 20.8254, 41.0063, 40.3619 
Train 46, 37.5727, 51.9188, 51.6987, 5.8247, 11.6110, 11.5726, 20.2447, 40.3078, 40.1261
Test 46, 27.1025, 52.9288, 51.6526, 6.2969, 12.0528, 11.5118, 20.8056, 40.8760, 40.1407 
Train 47, 37.5052, 51.9123, 51.7659, 5.8254, 11.6023, 11.5537, 20.2039, 40.3100, 40.2123
Test 47, 27.0402, 52.8762, 51.6719, 6.1952, 11.9692, 11.5480, 20.8450, 40.9069, 40.1238 
Train 48, 37.4949, 51.8311, 51.6196, 5.8123, 11.5841, 11.5436, 20.2090, 40.2470, 40.0760
Test 48, 26.9504, 52.8508, 51.8008, 6.1019, 11.8929, 11.5819, 20.8484, 40.9579, 40.2189 
Train 49, 37.4717, 51.7956, 51.5798, 5.8010, 11.5454, 11.4887, 20.2047, 40.2502, 40.0911
Test 49, 27.1551, 53.0229, 51.7358, 6.3487, 12.1284, 11.5595, 20.8064, 40.8945, 40.1763 
Train 50, 37.4607, 51.7724, 51.5396, 5.8047, 11.5773, 11.5452, 20.1979, 40.1951, 39.9943
Test 50, 27.1392, 53.0651, 51.8518, 6.3100, 12.0968, 11.5737, 20.8292, 40.9683, 40.2781 
Train 51, 37.3915, 51.7157, 51.5228, 5.7858, 11.5263, 11.4809, 20.1685, 40.1895, 40.0420
Test 51, 27.0165, 52.9347, 51.8365, 6.1945, 11.9530, 11.5169, 20.8220, 40.9818, 40.3195 
Train 52, 37.3777, 51.6976, 51.4997, 5.7842, 11.5324, 11.4964, 20.1635, 40.1652, 40.0033
Test 52, 26.9010, 52.6013, 51.4006, 6.0929, 11.8143, 11.4428, 20.8081, 40.7870, 39.9578 
Train 53, 37.3464, 51.6610, 51.4655, 5.7779, 11.5095, 11.4632, 20.1504, 40.1515, 40.0023
Test 53, 26.8580, 52.6692, 51.6223, 6.1531, 11.9297, 11.5532, 20.7049, 40.7395, 40.0692 
Train 54, 37.3359, 51.6146, 51.3893, 5.7675, 11.4878, 11.4406, 20.1525, 40.1269, 39.9487
Test 54, 26.7726, 52.5059, 51.4665, 6.0746, 11.7948, 11.4404, 20.6980, 40.7111, 40.0261 
Train 55, 37.2781, 51.5991, 51.4320, 5.7617, 11.4783, 11.4334, 20.1214, 40.1207, 39.9986
Test 55, 26.9256, 52.6859, 51.5206, 6.1416, 11.8625, 11.4419, 20.7841, 40.8234, 40.0787 
Train 56, 37.2639, 51.5761, 51.4025, 5.7560, 11.4717, 11.4313, 20.1189, 40.1044, 39.9712
Test 56, 26.9303, 52.8020, 51.7435, 6.1295, 11.8617, 11.4645, 20.8008, 40.9403, 40.2790 
Train 57, 37.2365, 51.5764, 51.4400, 5.7491, 11.4554, 11.4126, 20.1072, 40.1210, 40.0274
Test 57, 26.8972, 52.6072, 51.4200, 6.1774, 11.8840, 11.4133, 20.7199, 40.7232, 40.0067 
Train 58, 37.2007, 51.4908, 51.3142, 5.7442, 11.4362, 11.3840, 20.0896, 40.0546, 39.9302
Test 58, 26.8447, 52.6315, 51.5735, 6.0642, 11.7615, 11.3945, 20.7805, 40.8700, 40.1789 
Train 59, 37.2253, 51.4676, 51.2344, 5.7390, 11.4405, 11.4030, 20.1114, 40.0271, 39.8314
Test 59, 26.8338, 52.5255, 51.3834, 6.0915, 11.8127, 11.4424, 20.7424, 40.7128, 39.9410 
Train 60, 37.1640, 51.4165, 51.2141, 5.7290, 11.4168, 11.3755, 20.0804, 39.9997, 39.8386
Test 60, 26.9250, 52.6856, 51.5211, 6.1461, 11.8541, 11.4160, 20.7789, 40.8315, 40.1051 
Train 61, 37.1594, 51.4240, 51.2308, 5.7302, 11.4001, 11.3399, 20.0785, 40.0239, 39.8909
Test 61, 26.8381, 52.5734, 51.4706, 6.1434, 11.8046, 11.3225, 20.6947, 40.7687, 40.1481 
Train 62, 37.1211, 51.3701, 51.1787, 5.7160, 11.3836, 11.3351, 20.0646, 39.9864, 39.8436
Test 62, 26.8863, 52.5586, 51.3446, 6.1822, 11.8809, 11.3973, 20.7041, 40.6778, 39.9474 
Train 63, 37.1160, 51.3550, 51.1514, 5.7152, 11.4022, 11.3739, 20.0641, 39.9528, 39.7775
Test 63, 26.7883, 52.4529, 51.3292, 6.0909, 11.7684, 11.3551, 20.6974, 40.6844, 39.9742 
Train 64, 37.0674, 51.3216, 51.1486, 5.7057, 11.3726, 11.3339, 20.0416, 39.9489, 39.8147
Test 64, 26.9904, 52.6662, 51.3516, 6.1576, 11.8437, 11.3722, 20.8328, 40.8225, 39.9794 
Train 65, 37.0443, 51.3152, 51.1660, 5.7027, 11.3715, 11.3376, 20.0295, 39.9437, 39.8283
Test 65, 26.6772, 52.4309, 51.5074, 6.0440, 11.7398, 11.3916, 20.6332, 40.6911, 40.1158 
Train 66, 37.0502, 51.2688, 51.0649, 5.6977, 11.3463, 11.2972, 20.0386, 39.9225, 39.7677
Test 66, 26.6993, 52.3685, 51.3385, 6.0011, 11.6674, 11.3327, 20.6982, 40.7011, 40.0058 
Train 67, 37.0257, 51.2602, 51.0780, 5.6952, 11.3439, 11.2975, 20.0261, 39.9163, 39.7805
Test 67, 26.6693, 52.3194, 51.3002, 5.9614, 11.6140, 11.3053, 20.7079, 40.7054, 39.9949 
Train 68, 36.9852, 51.2637, 51.1416, 5.6874, 11.3339, 11.2931, 20.0055, 39.9298, 39.8486
Test 68, 26.7092, 52.4082, 51.3980, 6.0389, 11.6911, 11.3044, 20.6703, 40.7171, 40.0936 
Train 69, 36.9706, 51.2446, 51.1170, 5.6892, 11.3284, 11.2783, 19.9969, 39.9162, 39.8386
Test 69, 26.6848, 52.3474, 51.3253, 6.0433, 11.7243, 11.3620, 20.6415, 40.6231, 39.9632 
Train 70, 36.9421, 51.2028, 51.0784, 5.6761, 11.3043, 11.2563, 19.9875, 39.8986, 39.8221
Test 70, 26.7104, 52.3626, 51.3044, 6.0246, 11.6365, 11.2238, 20.6858, 40.7261, 40.0806 
Train 71, 36.9330, 51.1731, 51.0327, 5.6699, 11.2874, 11.2350, 19.9869, 39.8857, 39.7977
Test 71, 26.5857, 52.2302, 51.2890, 5.9769, 11.6231, 11.2925, 20.6088, 40.6071, 39.9965 
Train 72, 36.9531, 51.1119, 50.8891, 5.6574, 11.2828, 11.2509, 20.0099, 39.8291, 39.6382
Test 72, 26.6314, 52.1006, 50.9384, 5.9205, 11.5680, 11.2950, 20.7109, 40.5325, 39.6434 
Train 73, 36.9519, 51.1025, 50.8690, 5.6577, 11.2900, 11.2646, 20.0103, 39.8125, 39.6044
Test 73, 26.7553, 52.2555, 51.0003, 5.9875, 11.6196, 11.2640, 20.7678, 40.6359, 39.7363 
Train 74, 36.9169, 51.0942, 50.8993, 5.6527, 11.2670, 11.2286, 19.9919, 39.8272, 39.6706
Test 74, 26.6174, 52.2166, 51.1983, 5.9370, 11.5679, 11.2617, 20.6804, 40.6487, 39.9366 
Train 75, 36.8708, 51.0683, 50.9060, 5.6506, 11.2646, 11.2279, 19.9647, 39.8037, 39.6781
Test 75, 26.5760, 52.0989, 51.0457, 5.9098, 11.5456, 11.2716, 20.6662, 40.5532, 39.7740 
Train 76, 36.8846, 51.0495, 50.8467, 5.6496, 11.2663, 11.2335, 19.9766, 39.7831, 39.6131
Test 76, 26.8312, 52.3770, 51.0917, 6.1346, 11.7478, 11.2264, 20.6965, 40.6292, 39.8653 
Train 77, 36.8512, 51.0566, 50.9030, 5.6472, 11.2499, 11.2053, 19.9579, 39.8067, 39.6977
Test 77, 26.6789, 52.2818, 51.2057, 6.0254, 11.6833, 11.3157, 20.6535, 40.5985, 39.8899 
Train 78, 36.8265, 51.0281, 50.8780, 5.6437, 11.2587, 11.2300, 19.9453, 39.7693, 39.6480
Test 78, 26.6233, 52.1148, 50.9830, 5.9137, 11.5350, 11.2427, 20.7096, 40.5798, 39.7403 
Train 79, 36.7977, 51.0125, 50.8862, 5.6392, 11.2267, 11.1750, 19.9302, 39.7858, 39.7112
Test 79, 26.6907, 52.3185, 51.2555, 6.0094, 11.6222, 11.2257, 20.6814, 40.6963, 40.0299 
Train 80, 36.8400, 50.9720, 50.7474, 5.6390, 11.2397, 11.2013, 19.9593, 39.7323, 39.5460
Test 80, 26.7948, 52.3704, 51.1513, 6.0582, 11.6787, 11.2409, 20.7365, 40.6917, 39.9103 
Train 81, 36.7789, 50.9938, 50.8754, 5.6305, 11.2196, 11.1783, 19.9257, 39.7742, 39.6972
Test 81, 26.7511, 52.2482, 50.9942, 6.0669, 11.6888, 11.2439, 20.6843, 40.5594, 39.7503 
Train 82, 36.7806, 50.9720, 50.8236, 5.6321, 11.2141, 11.1639, 19.9281, 39.7579, 39.6597
Test 82, 26.6094, 52.0895, 50.9600, 5.9380, 11.5495, 11.2230, 20.6714, 40.5400, 39.7371 
Train 83, 36.7869, 50.9446, 50.7602, 5.6304, 11.2267, 11.1927, 19.9341, 39.7178, 39.5675
Test 83, 26.7203, 52.1855, 50.9304, 6.0067, 11.6359, 11.2585, 20.7136, 40.5495, 39.6719 
Train 84, 36.7490, 50.9093, 50.7387, 5.6271, 11.2112, 11.1682, 19.9128, 39.6981, 39.5705
Test 84, 26.5771, 52.0323, 50.9104, 5.9138, 11.4849, 11.1421, 20.6633, 40.5474, 39.7683 
Train 85, 36.7239, 50.9230, 50.7997, 5.6241, 11.2000, 11.1518, 19.8990, 39.7229, 39.6479
Test 85, 26.7518, 52.2761, 51.0487, 6.1064, 11.7145, 11.2162, 20.6454, 40.5617, 39.8325 
Train 86, 36.7311, 50.9025, 50.7475, 5.6221, 11.2053, 11.1664, 19.9066, 39.6972, 39.5812
Test 86, 26.6212, 52.0447, 50.8470, 5.9530, 11.5405, 11.1751, 20.6682, 40.5042, 39.6719 
Train 87, 36.7190, 50.8838, 50.7259, 5.6176, 11.1922, 11.1492, 19.9032, 39.6915, 39.5766
Test 87, 26.5987, 52.0571, 50.9167, 6.0130, 11.5964, 11.1668, 20.5857, 40.4607, 39.7499 
Train 88, 36.7266, 50.8494, 50.6445, 5.6216, 11.1975, 11.1519, 19.9055, 39.6518, 39.4926
Test 88, 26.8092, 52.1343, 50.6501, 6.1191, 11.7073, 11.1765, 20.6901, 40.4270, 39.4737 
Train 89, 36.7101, 50.8511, 50.6717, 5.6151, 11.2028, 11.1755, 19.9002, 39.6483, 39.4962
Test 89, 26.7783, 52.2372, 50.9178, 6.1123, 11.7233, 11.2220, 20.6660, 40.5139, 39.6958 
Train 90, 36.6955, 50.8460, 50.6802, 5.6155, 11.1895, 11.1480, 19.8904, 39.6566, 39.5322
Test 90, 26.8205, 52.2586, 50.8761, 6.0869, 11.6891, 11.2044, 20.7336, 40.5695, 39.6717 
Train 91, 36.6910, 50.8072, 50.6101, 5.6126, 11.1925, 11.1598, 19.8896, 39.6147, 39.4502
Test 91, 26.6826, 52.1199, 50.8746, 6.0591, 11.6950, 11.2719, 20.6236, 40.4249, 39.6027 
Train 92, 36.7050, 50.7835, 50.5430, 5.6111, 11.1886, 11.1550, 19.9009, 39.5949, 39.3880
Test 92, 26.6535, 52.0825, 50.8581, 6.0159, 11.5963, 11.1608, 20.6376, 40.4862, 39.6973 
Train 93, 36.6573, 50.7902, 50.6174, 5.6085, 11.1727, 11.1284, 19.8730, 39.6175, 39.4890
Test 93, 26.8536, 52.2050, 50.7029, 6.1619, 11.7402, 11.1565, 20.6917, 40.4648, 39.5463 
Train 94, 36.6481, 50.7619, 50.5732, 5.6072, 11.1769, 11.1394, 19.8681, 39.5850, 39.4338
Test 94, 26.5986, 52.0183, 50.8394, 5.9435, 11.5576, 11.2283, 20.6551, 40.4606, 39.6111 
Train 95, 36.6386, 50.7922, 50.6442, 5.6065, 11.1695, 11.1261, 19.8636, 39.6227, 39.5182
Test 95, 26.5928, 51.9629, 50.7403, 5.9254, 11.5452, 11.2396, 20.6674, 40.4178, 39.5007 
Train 96, 36.6242, 50.7548, 50.5957, 5.5943, 11.1563, 11.1239, 19.8627, 39.5986, 39.4718
Test 96, 26.6431, 51.9387, 50.5912, 5.9393, 11.5099, 11.1412, 20.7038, 40.4288, 39.4500 
Train 97, 36.6294, 50.6928, 50.4638, 5.5944, 11.1369, 11.0849, 19.8665, 39.5559, 39.3789
Test 97, 26.6022, 51.9991, 50.7939, 5.9703, 11.5287, 11.1169, 20.6319, 40.4704, 39.6771 
Train 98, 36.6134, 50.7201, 50.5398, 5.5913, 11.1419, 11.1013, 19.8589, 39.5781, 39.4385
Test 98, 26.6060, 52.0273, 50.8426, 5.9804, 11.5541, 11.1474, 20.6256, 40.4732, 39.6952 
Train 99, 36.6122, 50.7080, 50.5155, 5.5921, 11.1555, 11.1269, 19.8582, 39.5525, 39.3886
Test 99, 26.6366, 51.9203, 50.5674, 5.9765, 11.5436, 11.1344, 20.6601, 40.3766, 39.4330 
Train 100, 36.6072, 50.7167, 50.5326, 5.6004, 11.1626, 11.1244, 19.8500, 39.5541, 39.4082
Test 100, 26.4966, 51.8301, 50.6671, 5.8827, 11.4429, 11.1204, 20.6139, 40.3872, 39.5467 
Train 101, 36.5818, 50.6987, 50.5305, 5.5956, 11.1660, 11.1408, 19.8379, 39.5327, 39.3897
Test 101, 26.5420, 51.8661, 50.6483, 5.9171, 11.5026, 11.1710, 20.6249, 40.3635, 39.4773 
Train 102, 36.5834, 50.6685, 50.4683, 5.5955, 11.1381, 11.0853, 19.8388, 39.5303, 39.3830
Test 102, 26.6298, 51.9424, 50.6250, 6.0059, 11.5559, 11.1000, 20.6239, 40.3865, 39.5250 
Train 103, 36.5435, 50.6691, 50.5243, 5.5901, 11.1357, 11.0911, 19.8168, 39.5334, 39.4332
Test 103, 26.6082, 51.9991, 50.7817, 6.0095, 11.5701, 11.1211, 20.5987, 40.4290, 39.6605 
Train 104, 36.5383, 50.6590, 50.5130, 5.5855, 11.1311, 11.0911, 19.8169, 39.5279, 39.4220
Test 104, 26.5935, 51.9098, 50.6327, 5.9534, 11.5395, 11.1723, 20.6401, 40.3703, 39.4604 
Train 105, 36.5469, 50.6116, 50.4077, 5.5828, 11.1274, 11.0894, 19.8250, 39.4841, 39.3183
Test 105, 26.6248, 51.9056, 50.5617, 5.9937, 11.5609, 11.1344, 20.6311, 40.3448, 39.4272 
Train 106, 36.5099, 50.6439, 50.5196, 5.5831, 11.1234, 11.0806, 19.8010, 39.5205, 39.4390
Test 106, 26.5775, 51.8191, 50.4832, 5.9692, 11.5413, 11.1443, 20.6083, 40.2778, 39.3389 
Train 107, 36.5177, 50.5944, 50.4065, 5.5837, 11.1258, 11.0843, 19.8074, 39.4685, 39.3223
Test 107, 26.4597, 51.7703, 50.6212, 5.8562, 11.3952, 11.0780, 20.6034, 40.3750, 39.5432 
Train 108, 36.5288, 50.6221, 50.4509, 5.5791, 11.1237, 11.0892, 19.8175, 39.4984, 39.3617
Test 108, 26.5060, 51.7621, 50.5120, 5.8892, 11.4304, 11.0825, 20.6169, 40.3316, 39.4295 
Train 109, 36.5089, 50.6254, 50.4771, 5.5878, 11.1339, 11.0923, 19.7990, 39.4915, 39.3849
Test 109, 26.4867, 51.7579, 50.5424, 5.8808, 11.4271, 11.0926, 20.6060, 40.3309, 39.4498 
Train 110, 36.4845, 50.5874, 50.4429, 5.5714, 11.0919, 11.0410, 19.7946, 39.4956, 39.4019
Test 110, 26.3988, 51.7433, 50.6890, 5.8069, 11.3262, 11.0385, 20.5918, 40.4171, 39.6505 
Train 111, 36.4867, 50.5828, 50.4282, 5.5710, 11.1204, 11.0988, 19.7978, 39.4625, 39.3294
Test 111, 26.5262, 51.7877, 50.5229, 5.8960, 11.4513, 11.1106, 20.6302, 40.3364, 39.4123 
